,algo,timesteps,time_usage,reward_mean,reward_std
0,TRPO,50000,182.72777009010315,100.93278289999998,17.17137986408409
1,TRPO,100000,378.4306230545044,104.10654700000002,22.40023347352257
2,TRPO,150000,571.9264488220215,109.2449691,98.22680025173408
3,TRPO,200000,759.2787504196167,139.5615354,33.60490472728923
4,TRPO,250000,953.3157477378845,141.5124056,49.30875783709173
5,TRPO,300000,1140.3736929893494,190.037301,58.07415301299991
6,TRPO,350000,1329.5104196071625,271.69973369999997,121.81696225444313
7,TRPO,400000,1522.1280262470245,283.34509590000005,97.7982767504631
8,TRPO,450000,1716.4926371574402,235.8822874,81.05022939431171
9,TRPO,500000,1905.1302196979523,393.54563959999996,147.84499073226695
10,TRPO,550000,2103.640506029129,329.7562339,189.1988070208542
11,TRPO,600000,2295.698098897934,420.6913544,183.1010196740749
12,TRPO,650000,2488.713721036911,450.302952,225.74066828390627
13,TRPO,700000,2686.5884368419647,423.5280855,160.0988894761502
14,TRPO,750000,2883.5855026245117,447.5169742,192.8647188834338
15,TRPO,800000,3075.6619663238525,423.8275634,210.16735498453306
16,TRPO,850000,3273.0976464748383,431.7083074,216.54902982662378
17,TRPO,900000,3471.4679877758026,373.41454859999993,206.79024698173325
18,TRPO,950000,3660.530680179596,508.5271788,250.20968975153707
19,TRPO,1000000,3860.1683027744293,462.35855409999994,331.6663382670909
20,TRPO,1050000,4056.444922208786,519.0423905,219.56730500789985
21,TRPO,1100000,4251.83429312706,517.7249787,299.09477606421
22,TRPO,1150000,4447.953439474106,501.233194,218.58921431237053
23,TRPO,1200000,4643.529106378555,552.6741323,158.9412758247823
24,TRPO,1250000,4841.244525909424,544.1982222,232.56906677626546
25,TRPO,1300000,5037.402355194092,580.3266448,223.35987535026203
26,TRPO,1350000,5235.502420902252,653.6468855999999,277.7383669202891
27,TRPO,1400000,5429.5113966465,766.2749831000001,238.64392167191463
28,TRPO,1450000,5630.823007106781,697.6291068,258.41890854972473
29,TRPO,1500000,5826.240637302399,807.0243234,275.44504355690736
30,TRPO,1550000,6027.222133636475,664.1082568,215.0667755849389
31,TRPO,1600000,6225.379315853119,561.5395539,438.4395145358848
32,TRPO,1650000,6425.4083960056305,734.4534068,175.90064446586592
33,TRPO,1700000,6624.833962440491,573.5620984,232.17440215798462
34,TRPO,1750000,6821.225146055222,737.9065009999999,257.50780382935693
35,TRPO,1800000,7020.166040182114,835.2476512000001,380.78109161405007
36,TRPO,1850000,7220.805729866028,711.6503138,264.25682789849355
37,TRPO,1900000,7425.099905729294,770.5556158,284.5881576806523
38,TRPO,1950000,7618.559268951416,685.3278316,237.36964594304212
39,TRPO,2000000,7820.786282539368,749.5922149,239.71079085971505
40,TRPO,2050000,8019.489422559738,1019.043027,449.1447092356389
41,TRPO,2100000,8226.001602172852,934.6336365000001,252.05607489107248
42,TRPO,2150000,8427.853459596634,605.5537896999999,333.09285502136754
43,TRPO,2200000,8625.562768697739,1016.1000287999999,508.21351509022384
44,TRPO,2250000,8827.53567647934,858.0546414,532.6132070052712
45,TRPO,2300000,9026.207787275314,1283.0895409,700.1588293412615
46,TRPO,2350000,9235.963327169418,983.2712701999999,519.8002167617417
47,TRPO,2400000,9437.942024469376,895.0618732,383.18994560834255
48,TRPO,2450000,9642.819957017899,1140.3353841,385.3231437469727
49,TRPO,2500000,9845.120877504349,1346.7768078000001,438.8966466713584
50,TRPO,2550000,10056.149199724197,1279.2125027,777.3780177555502
51,TRPO,2600000,10264.271653652191,925.1090640999998,551.6959472512472
52,TRPO,2650000,10464.741839170456,670.3598943999999,873.7771969417013
53,TRPO,2700000,10669.43687582016,1564.9926604,673.2429932146244
54,TRPO,2750000,10878.72315788269,1340.6999808,802.9251898053532
55,TRPO,2800000,11084.518412351608,1426.7305901,856.2120899245255
56,TRPO,2850000,11291.32080078125,1211.4965848,951.2697764324014
57,TRPO,2900000,11495.82774400711,1408.5850167000003,881.8892390639259
58,TRPO,2950000,11703.198546171188,1910.6335743,229.1388068232339
59,TRPO,3000000,11914.997530460358,1990.7010219,1.4434166841872296
60,TRPO,3050000,12130.470496416092,1925.5502545999996,150.77527519993794
61,TRPO,3100000,12344.004662275314,1983.4668107999998,8.770859076848724
62,TRPO,3150000,12562.86323428154,1680.7834496,605.451192932245
63,TRPO,3200000,12769.78755235672,1358.9599973,753.1759180292828
64,TRPO,3250000,12974.77799654007,1207.0463203,805.7305284232101
65,TRPO,3300000,13182.152869462967,1395.3429613,678.1198850366981
66,TRPO,3350000,13386.454115152359,1130.4469603,698.2149731237562
67,TRPO,3400000,13592.618241786957,1824.6352541,442.0169201352493
68,TRPO,3450000,13798.173388004303,1482.8303979,751.4908803878083
69,TRPO,3500000,14009.023239135742,1978.7868925999999,3.059620432363086
70,TRPO,3550000,14223.357882738113,1403.9736419000003,850.4444580421659
71,TRPO,3600000,14426.037669181824,1971.9538644,1.490832681725696
72,TRPO,3650000,14643.438304185867,1822.4198599,429.7422564046043
73,TRPO,3700000,14853.875893592834,1557.4585607999998,625.452590885029
74,TRPO,3750000,15061.8245241642,1811.8185548999998,449.48457428363963
75,TRPO,3800000,15275.127686738968,1435.6187823999999,821.1248270755184
76,TRPO,3850000,15483.901829957962,1786.6205513,556.4176626387155
77,TRPO,3900000,15695.868060827255,1972.9554609000002,1.0359611737235803
78,TRPO,3950000,15905.5421500206,1807.2257089,495.42181714815325
79,TRPO,4000000,16111.73107624054,1966.3964861,2.9767252781488422
80,TRPO,4050000,16324.017666101456,1822.3399406,437.723751774886
81,TRPO,4100000,16539.680965423584,1826.8819346,419.9102057708688
82,TRPO,4150000,16745.442479133606,1444.0360298,803.641917002302
83,TRPO,4200000,16951.972536087036,1752.7346361,348.81886041057544
84,TRPO,4250000,17163.910400390625,1967.7559607000003,1.9311425496728096
85,TRPO,4300000,17374.912969827652,1967.6305251,4.248048651981585
86,TRPO,4350000,17591.928016901016,1966.6711467,8.397459564089441
87,TRPO,4400000,17805.580074310303,1972.6740457,1.0905289537573277
88,TRPO,4450000,18016.61922621727,1975.3573811,6.274062971930297
89,TRPO,4500000,18232.340856552124,1985.7649260000003,0.7809039956417505
90,TRPO,4550000,18440.715465068817,1989.7899783,0.7988525082794767
91,TRPO,4600000,18658.21488428116,1991.5888707000001,0.4296277372042212
92,TRPO,4650000,18874.09046959877,1991.4971071,0.8273087947009191
93,TRPO,4700000,19086.562838077545,1991.1163064,0.8882954744851962
94,TRPO,4750000,19301.11495256424,1993.6116785999998,0.8882595135653828
95,TRPO,4800000,19518.995991706848,1994.2830594000002,1.6248551785450465
96,TRPO,4850000,19733.859679460526,1994.7071383000002,1.1989726490665282
97,TRPO,4900000,19947.14622068405,1996.0690605999996,0.7585630217473485
98,TRPO,4950000,20161.371262550354,1995.6175741,0.48865340613739117
99,TRPO,5000000,20376.032230615616,1994.5111358999998,0.9259150169249201
