,algo,timesteps,time_usage,reward_mean,reward_std
0,DDPG,50000,339.108638048172,411.71057500000006,85.1363385653856
1,DDPG,100000,687.9255130290985,1071.1391581,398.151047882727
2,DDPG,150000,1045.524957895279,1999.9106041999996,0.10519055473358946
3,DDPG,200000,1413.5846757888794,592.651585,90.36040034673567
4,DDPG,250000,1758.3939981460571,888.2239536,260.3907748411471
5,DDPG,300000,2111.6069235801697,1733.7926122000001,27.19834073151985
6,DDPG,350000,2471.6436800956726,977.9337125000002,462.1556706517006
7,DDPG,400000,2824.7739176750183,442.32214809999994,220.8934174463189
8,DDPG,450000,3168.2045681476593,659.1355105,311.8532904900948
9,DDPG,500000,3514.2879514694214,1803.1686020000002,180.4018978578606
10,DDPG,550000,3876.0742230415344,1172.8198713999998,306.2069719598429
11,DDPG,600000,4236.3643450737,989.4207157000001,304.5130573730071
12,DDPG,650000,4600.887704610825,1358.6500718,521.0681714744569
13,DDPG,700000,4959.944648981094,1253.8803107,512.3147144482801
14,DDPG,750000,5319.934333562851,1774.3385124000001,443.96629373442477
15,DDPG,800000,5674.499460935593,1991.9123082,0.597261343514682
16,DDPG,850000,6041.853752374649,1998.7504152999998,0.18768019312066317
17,DDPG,900000,6404.895490407944,1262.2426183,32.983455629994985
18,DDPG,950000,6773.102654933929,1140.7162518999999,7.5388385805756535
19,DDPG,1000000,7132.254351377487,825.5126859,187.68340229925167
20,DDPG,1050000,7497.352829217911,1992.7447316000003,0.0740710618233937
21,DDPG,1100000,7859.845554351807,1983.718349,1.0578375087107812
22,DDPG,1150000,8220.50375008583,1957.3151025,1.2034286108785355
23,DDPG,1200000,8591.821612358093,1911.5591976,15.158663943159977
24,DDPG,1250000,8953.629931688309,1984.1826683,1.1810240861858183
25,DDPG,1300000,9323.01660990715,1192.1765816,526.4972472838755
26,DDPG,1350000,9682.480524539948,1253.5945699,72.2037496348263
27,DDPG,1400000,10047.735350370407,1794.0993799000003,216.06974986801356
28,DDPG,1450000,10406.88943195343,1998.9186604,0.05194943912344173
29,DDPG,1500000,10762.105067253113,1701.7820964999999,31.81505206122423
30,DDPG,1550000,11123.934948921204,1568.0014015999998,75.71496746650317
31,DDPG,1600000,11487.825728416443,1868.6381864000002,12.446582623070979
32,DDPG,1650000,11847.354062080383,1779.4787703000002,181.4268189390608
33,DDPG,1700000,12210.833439588547,1339.3291238000002,195.49105102659607
34,DDPG,1750000,12574.486451625824,958.8353918999999,296.06730479925415
35,DDPG,1800000,12928.44746041298,1780.2089468,50.62392992744403
36,DDPG,1850000,13284.951508760452,818.122709,30.571452188529545
37,DDPG,1900000,13650.10073542595,1924.3941347,0.3219053408886116
38,DDPG,1950000,14015.326201915741,1603.2792544,0.9308001179620586
39,DDPG,2000000,14376.414723396301,1282.0543545,205.9910261052774
40,DDPG,2050000,14743.799605846405,1792.9903785,1.150919794448683
41,DDPG,2100000,15109.601588964462,717.522791,16.04043553110151
42,DDPG,2150000,15462.693903207779,1962.8409323,0.5573157464908322
43,DDPG,2200000,15827.014874696732,1999.7096066,0.031527676426299944
44,DDPG,2250000,16198.805581092834,1885.5911343000002,208.08215366807804
45,DDPG,2300000,16561.013030529022,1488.4919601,140.33982663351858
46,DDPG,2350000,16923.39636683464,1639.6167808000002,55.667469278169065
47,DDPG,2400000,17283.088148117065,498.5872907,41.11480831359551
48,DDPG,2450000,17625.969349861145,800.0829650000001,350.17840454536764
49,DDPG,2500000,17983.516307592392,1868.2996154,209.4745184995657
50,DDPG,2550000,18350.911284685135,1407.6774242999998,189.56683152072395
51,DDPG,2600000,18722.743913173676,1490.0171763,533.7897805115125
52,DDPG,2650000,19080.87447476387,1737.3069265999998,355.3043751371116
53,DDPG,2700000,19455.0712890625,310.27564,8.21066565131624
54,DDPG,2750000,19806.050216197968,1998.4631726,0.3182936220215838
55,DDPG,2800000,20172.07913541794,551.4491675,60.75062391970338
56,DDPG,2850000,20518.10359954834,1392.5058999999999,177.27656966087838
57,DDPG,2900000,20853.646310567856,1977.6022721000002,0.3792674493508759
58,DDPG,2950000,21204.357179880142,1871.0997548,7.91278879085365
59,DDPG,3000000,21524.64154648781,1992.1769674000002,0.28596995486985344
60,DDPG,3050000,21857.398221731186,1933.2453560000001,58.478591595536074
61,DDPG,3100000,22169.23826289177,1227.7221101999999,70.83196142226608
62,DDPG,3150000,22478.414244890213,1160.8995642999998,11.772194511612295
63,DDPG,3200000,22793.562388896942,1992.1402997,0.18615061624828982
64,DDPG,3250000,23104.515252113342,1432.8890793999997,10.373201450219241
65,DDPG,3300000,23412.896914958954,1931.1072119,1.6654545032607377
66,DDPG,3350000,23726.00475335121,460.0006804000001,284.9032191767406
67,DDPG,3400000,24020.28986287117,1961.5257898,109.28604917710086
68,DDPG,3450000,24330.05158662796,1363.8227596,125.3711478423197
69,DDPG,3500000,24632.760416030884,1897.1041873000001,1.3753195487236813
70,DDPG,3550000,24950.028623342514,602.5404639000001,18.206483971663463
71,DDPG,3600000,25246.9311709404,1240.4147924000001,447.03024147167366
72,DDPG,3650000,25555.525235414505,218.0987399,76.31997906892127
73,DDPG,3700000,25850.35172843933,1960.4521934,2.0628535052367893
74,DDPG,3750000,26165.64976119995,1272.2401868000002,277.33474203962663
75,DDPG,3800000,26476.356266975403,900.2170972,897.2471148237545
76,DDPG,3850000,26786.99838733673,1780.7115443000002,204.532813708623
77,DDPG,3900000,27093.007316589355,1210.9667153999999,256.54363781057566
78,DDPG,3950000,27406.751164913177,1428.1584947000001,277.60745385033573
79,DDPG,4000000,27724.091853618622,1675.7116658,26.081018171481325
80,DDPG,4050000,28042.864717245102,1998.2634254,0.1102352171651427
81,DDPG,4100000,28372.52205634117,383.17858160000003,101.19905942302837
82,DDPG,4150000,28667.83176445961,165.46612209999998,54.21441144047893
83,DDPG,4200000,28960.064135551453,166.83706990000002,10.583229543661773
84,DDPG,4250000,29252.809323072433,-129.7963148,54.35637586374075
85,DDPG,4300000,29543.790323495865,1221.2607884,25.434620199322403
86,DDPG,4350000,29857.61854338646,182.88782149999997,216.4619872441552
87,DDPG,4400000,30154.639773845673,807.0056695999999,233.49638085284218
88,DDPG,4450000,30464.9175260067,295.1719553,185.81238353340558
89,DDPG,4500000,30756.940591335297,279.41949509999995,14.239097738283206
90,DDPG,4550000,31049.23483324051,1144.4512941,25.381490046595818
91,DDPG,4600000,31357.484952926636,1124.6563291,10.977694027397273
92,DDPG,4650000,31667.83015727997,757.8494393,661.0592995697251
93,DDPG,4700000,31975.093881845474,1985.1784173,0.712596635242979
94,DDPG,4750000,32281.966724157333,1992.3334094999998,0.201795717907106
95,DDPG,4800000,32597.35991048813,1075.304852,424.2508890837997
96,DDPG,4850000,32896.14707660675,1246.8657618000002,475.63155166071317
97,DDPG,4900000,33212.83418941498,1230.0357107,77.51336228596249
98,DDPG,4950000,33523.03043413162,1481.8990878999998,368.5529552415155
99,DDPG,5000000,33843.373311281204,1992.5263493000002,2.601069055928063
