,algo,timesteps,time_usage,reward_mean,reward_std
0,DDPG,10000,43.366716146469116,-117.98194149999999,27.980277365866762
1,DDPG,20000,104.6280300617218,-130.5520056,60.21101381957858
2,DDPG,30000,167.81701564788818,-157.8653915,66.68693299113548
3,DDPG,40000,237.1999273300171,-101.51813569999999,51.441081124851735
4,DDPG,50000,322.7560544013977,-94.5668917,46.9942844619063
5,DDPG,60000,417.9100396633148,-112.6008071,71.34773773870141
6,DDPG,70000,518.1559309959412,-118.7089564,55.41099483795891
7,DDPG,80000,603.412195444107,-136.8324067,71.97699624270025
8,DDPG,90000,667.6813929080963,-123.55258759999997,74.95474002979414
9,DDPG,100000,736.3742864131927,-130.9000815,88.03506788471175
10,DDPG,110000,824.6833291053772,-113.6080424,71.18827285079648
11,DDPG,120000,923.2714245319366,-117.21751180000001,89.14968981184863
12,DDPG,130000,1030.0790357589722,-119.56628149999999,58.35143294028016
13,DDPG,140000,1134.7183194160461,-134.6094416,34.436805033334416
14,DDPG,150000,1245.7614877223969,-97.5857766,39.05278816327876
15,DDPG,160000,1352.2055764198303,-121.48970840000001,68.77199537565133
16,DDPG,170000,1461.2604031562805,-99.831196,47.56402530002277
17,DDPG,180000,1569.390455007553,-133.87626,62.51759305886218
18,DDPG,190000,1673.3507194519043,-120.24382089999999,40.38099329874772
19,DDPG,200000,1777.9134027957916,-154.6535513,72.50858709536143
20,DDPG,210000,1885.303165435791,-116.9741708,43.14897375440756
21,DDPG,220000,1990.7990634441376,-102.99611159999999,84.93859831052829
22,DDPG,230000,2098.053124189377,-122.06643920000002,28.38702109171915
23,DDPG,240000,2203.534249305725,-123.49273910000002,58.56126259283714
24,DDPG,250000,2310.7645611763,-105.719143,59.21047078399335
25,DDPG,260000,2418.318030834198,-161.9365485,71.50054024273453
26,DDPG,270000,2526.0432300567627,-67.90865490000002,62.133861607737884
27,DDPG,280000,2633.345075368881,-147.77461870000002,138.67104596825712
28,DDPG,290000,2742.3749163150787,-128.66780899999998,46.50693191961482
29,DDPG,300000,2851.1483952999115,-118.98812109999999,57.65330849719083
30,DDPG,310000,2958.9115011692047,-110.082977,37.96518285130575
31,DDPG,320000,3066.3553609848022,-120.8428312,45.33975857793376
32,DDPG,330000,3174.324595928192,-104.5052054,69.38319291922545
33,DDPG,340000,3280.0047307014465,-130.8728259,47.18052005934373
34,DDPG,350000,3387.4762659072876,-138.1754271,60.1042761527217
35,DDPG,360000,3497.1127519607544,-108.7976142,88.98181319122897
36,DDPG,370000,3605.6001558303833,-127.35241040000001,94.60562396485284
37,DDPG,380000,3712.9139215946198,-135.90279789999997,74.95054219203419
38,DDPG,390000,3822.204457759857,-83.2488225,71.91929601348284
39,DDPG,400000,3930.630364179611,-127.7423303,47.282441406848115
40,DDPG,410000,4036.6645047664642,-125.82594449999999,51.96351314541992
41,DDPG,420000,4143.210686683655,-122.2161103,50.257500929044426
42,DDPG,430000,4249.411385536194,-122.10930060000001,36.01938015594372
43,DDPG,440000,4357.686550378799,-142.48011760000003,84.84386905298723
44,DDPG,450000,4466.114134311676,-116.5668271,73.75155979698741
45,DDPG,460000,4572.400637149811,-114.4201012,35.18581966996193
46,DDPG,470000,4681.551630973816,-116.38199049999999,49.848062914659565
47,DDPG,480000,4784.028278827667,-130.4055024,67.9373886885534
48,DDPG,490000,4886.552777051926,-155.7265602,47.60905316949828
49,DDPG,500000,4991.949138641357,-109.14843289999999,61.75374910290918
50,DDPG,510000,5100.757827043533,-151.3739928,52.49147313622568
51,DDPG,520000,5211.226214885712,-166.2813686,38.481341829802524
52,DDPG,530000,5316.089113473892,-132.5935296,100.94413324938097
53,DDPG,540000,5424.823695898056,-116.83466419999999,66.43775874972165
54,DDPG,550000,5529.443950414658,-107.37202970000001,68.87461564473293
55,DDPG,560000,5638.680313825607,-112.663104,40.13336966542925
56,DDPG,570000,5746.174651145935,-124.8602687,63.32926018904079
57,DDPG,580000,5850.321811676025,-115.4406059,20.928729579676894
58,DDPG,590000,5958.47881603241,-156.0335914,73.16059688025295
59,DDPG,600000,6061.673647880554,-71.1528419,57.11303867386079
60,DDPG,610000,6167.257034540176,-162.9302256,80.88774724164827
61,DDPG,620000,6273.852187633514,-111.3490708,52.49781644192872
62,DDPG,630000,6380.341899871826,-114.46816899999999,43.91376252692726
63,DDPG,640000,6486.154965162277,-136.38446130000003,72.60993654568354
64,DDPG,650000,6593.574801445007,-102.8563343,60.24298833078675
65,DDPG,660000,6702.786321878433,-107.44862480000002,69.28131967545347
66,DDPG,670000,6811.216933250427,-131.1064474,64.19173984695952
67,DDPG,680000,6921.9442501068115,-117.58283789999999,59.31050847297959
68,DDPG,690000,7029.607686281204,-136.97683160000003,99.50128295721993
69,DDPG,700000,7130.563403844833,-99.3799372,71.58012792282463
70,DDPG,710000,7219.526621341705,-141.2513164,92.40504147562109
71,DDPG,720000,7306.257247209549,-154.80105429999998,96.79791362468868
72,DDPG,730000,7392.31249332428,-102.20944879999999,56.989846743803845
73,DDPG,740000,7482.1919050216675,-113.6089174,54.549629458813875
74,DDPG,750000,7572.344698190689,-155.4724551,71.06786694263192
75,DDPG,760000,7661.472561836243,-172.9596257,143.0896343981863
76,DDPG,770000,7747.254343748093,-118.72996499999999,49.68389216422477
77,DDPG,780000,7837.732292175293,-109.94356379999999,38.812429870744715
78,DDPG,790000,7924.663618803024,-168.7191082,69.78051170355698
79,DDPG,800000,8009.795887470245,-102.9730186,55.103074016533945
80,DDPG,810000,8099.869193315506,-105.072551,64.52163796843317
81,DDPG,820000,8186.760143518448,-120.1486318,39.494294108957845
82,DDPG,830000,8275.560426473618,-134.7651588,51.487750206301335
83,DDPG,840000,8365.333756685257,-92.89228519999999,48.33987922779219
84,DDPG,850000,8453.503628492355,-135.6067777,57.188300048893474
85,DDPG,860000,8544.777303218842,-91.03496150000001,56.041347462370666
86,DDPG,870000,8634.527294158936,-102.1861737,69.97407735283129
87,DDPG,880000,8722.845019578934,-147.4484597,51.33888921550817
88,DDPG,890000,8807.65360045433,-98.90271179999999,59.76832561735241
89,DDPG,900000,8896.6815264225,-130.6308077,86.80728187662015
90,DDPG,910000,8984.494550228119,-122.4783852,48.9041827397523
91,DDPG,920000,9071.423783302307,-138.3883275,56.50871575594535
92,DDPG,930000,9156.523310422897,-115.1873975,58.82924000948802
93,DDPG,940000,9243.799288511276,-97.765005,66.55617810867656
94,DDPG,950000,9332.05849981308,-150.16826899999998,40.74546439877872
95,DDPG,960000,9421.0621175766,-119.95475139999999,55.20109725881577
96,DDPG,970000,9511.574691057205,-116.29094640000001,43.38881779775535
97,DDPG,980000,9598.754259109497,-161.6161463,54.183926258903966
98,DDPG,990000,9687.981098651886,-107.57127729999999,38.66418780594101
99,DDPG,1000000,9777.838598966599,-125.0409625,42.96514699767488
