,algo,timesteps,time_usage,reward_mean,reward_std
0,PPO,80000,233.73069620132446,-2976.9554397999996,0.4235251772503716
1,PPO,160000,512.7037084102631,-1328.0731604,5.2253405662583035
2,PPO,240000,795.1491937637329,-233.66146909999998,11.792407010456012
3,PPO,320000,1072.8566753864288,524.36784,9.34254143576808
4,PPO,400000,1355.0382702350616,803.5826596,61.793005054532166
5,PPO,480000,1634.8290412425995,721.2879708,39.46184686696052
6,PPO,560000,1910.7271835803986,756.3994027,48.093530125151005
7,PPO,640000,2192.6355590820312,800.4887599,35.21087259893851
8,PPO,720000,2472.4459669589996,865.0793765000001,55.07894857525222
9,PPO,800000,2754.856865167618,761.0635159,69.4816348860098
10,PPO,880000,3032.298691511154,910.6940301000001,26.673261583165115
11,PPO,960000,3313.163361310959,718.3978485000001,72.68230330665595
12,PPO,1040000,3594.1727480888367,742.3519864,57.05412505324899
13,PPO,1120000,3869.741750240326,640.4891817000001,95.64868594362262
14,PPO,1200000,4152.329080820084,406.9867392,225.28065562911527
15,PPO,1280000,4431.513441562653,504.39790700000003,121.31861391903952
16,PPO,1360000,4709.734613895416,853.4543953,114.82775293052683
17,PPO,1440000,4989.168529987335,654.6825052,185.60272251335817
18,PPO,1520000,5268.773689031601,658.2598795000001,110.52811484865316
19,PPO,1600000,5551.731424808502,-186.2975628,773.7063342906024
20,PPO,1680000,5827.57635140419,981.2560381999999,43.083719123397024
21,PPO,1760000,6109.525511264801,797.4003637000001,100.91774710104544
22,PPO,1840000,6389.326093196869,1023.5646317000001,51.494094812140304
23,PPO,1920000,6666.959274530411,-1470.0815897,693.3618515225114
24,PPO,2000000,6916.484324216843,-787.5276766,800.6505159263614
25,PPO,2080000,7171.684694766998,-488.8476931,1180.3567894345567
26,PPO,2160000,7443.778588056564,-1171.9284177999998,1190.9181932104987
27,PPO,2240000,7684.092986822128,-1397.4447617,1293.6714549259343
28,PPO,2320000,7931.9195239543915,-1206.7943025999998,1333.103896363101
29,PPO,2400000,8177.842442750931,-2145.2355731,1011.0317036347142
30,PPO,2480000,8425.060834169388,-1795.9333301,1711.3336571609861
31,PPO,2560000,8669.163924217224,-1142.6980012999998,1236.5235490613175
32,PPO,2640000,8918.209228515625,-562.440192,364.90236150077664
