,algo,timesteps,time_usage,reward_mean,reward_std
0,TRPO,10000,97.27030420303345,-0.0950195,0.7085898682270655
1,TRPO,20000,232.09083104133606,-0.6277933,0.7107648452861255
2,TRPO,30000,366.2010552883148,-0.5590164000000001,0.6349978710016593
3,TRPO,40000,499.80799651145935,-1.5830424,0.6359984066397022
4,TRPO,50000,634.0531132221222,-1.5972774,0.9733108058633891
5,TRPO,60000,769.2896871566772,-1.1178538000000002,0.5803089783199636
6,TRPO,70000,905.1723453998566,-2.6692717,0.6001541934486586
7,TRPO,80000,1039.8309195041656,-1.7302886000000002,1.5730612660057586
8,TRPO,90000,1173.672826051712,-1.9717748999999998,1.8364366653177262
9,TRPO,100000,1307.9288749694824,-2.0862664000000004,3.69901154714873
10,TRPO,110000,1442.7358105182648,4.4366713,11.334738759568403
11,TRPO,120000,1577.5082907676697,5.574130300000001,13.501557178174458
12,TRPO,130000,1711.1798541545868,208.8506326,184.1343966930811
13,TRPO,140000,1849.01487326622,238.0843734,224.11393322003403
14,TRPO,150000,1981.9163212776184,237.1974025,277.7907225218427
15,TRPO,160000,2118.321622133255,566.313988,73.21764504024945
16,TRPO,170000,2250.1468319892883,677.7904041000002,68.7399611790153
17,TRPO,180000,2385.9783806800842,772.1066777,53.862177002243214
18,TRPO,190000,2520.789333820343,863.7588533,56.29394985727701
19,TRPO,200000,2656.240535736084,764.460875,79.13401888006946
20,TRPO,210000,2791.1611037254333,840.6558445000001,76.69583069256406
21,TRPO,220000,2924.6368305683136,869.6592270000001,87.4363329149979
22,TRPO,230000,3060.544287919998,902.3766714,89.41211845277222
23,TRPO,240000,3193.8147299289703,894.4733817,45.047200584608284
24,TRPO,250000,3328.956035375595,924.2455937000001,199.78507104794102
25,TRPO,260000,3464.1808598041534,841.9445076,96.30005789537259
26,TRPO,270000,3599.0057446956635,824.4415962999999,118.42147322715843
27,TRPO,280000,3734.9616284370422,885.7211262000001,55.184124620876986
28,TRPO,290000,3867.8015520572662,775.1819772,163.490409620567
29,TRPO,300000,4003.6277470588684,843.3601587,114.07194513354285
30,TRPO,310000,4137.609484434128,843.1189695,63.65960210005133
31,TRPO,320000,4274.078362464905,828.4185696999999,49.141016201618484
32,TRPO,330000,4409.073713064194,753.5619503999999,130.9153143845651
33,TRPO,340000,4543.439260959625,918.0002726,70.04435472323675
34,TRPO,350000,4677.851730585098,855.2767620000001,37.56244523242859
35,TRPO,360000,4812.374852895737,851.6425223,125.15739979844301
36,TRPO,370000,4946.683248996735,841.2510414999999,131.34377384095083
37,TRPO,380000,5081.459771871567,922.461129,62.579665888473514
38,TRPO,390000,5216.762577533722,970.4437244000001,48.949481863192304
39,TRPO,400000,5353.486086368561,976.4550574000001,58.490522753219906
40,TRPO,410000,5487.406644105911,1003.2751777999999,60.67529047751742
41,TRPO,420000,5622.608116149902,1003.2514118000001,156.8560325973952
42,TRPO,430000,5755.906737327576,998.4328114,23.90412109129276
43,TRPO,440000,5891.236996650696,1008.8081415999999,69.4716441446132
44,TRPO,450000,6027.87243771553,1046.2978896999998,57.642446977767015
45,TRPO,460000,6161.1145968437195,1063.6299465000002,65.34613976833836
46,TRPO,470000,6297.781068086624,1089.7125799,34.592275973074344
47,TRPO,480000,6430.793570518494,1082.7612006000002,103.81677459841086
48,TRPO,490000,6567.019887447357,1128.514218,94.5158300001033
49,TRPO,500000,6698.948627948761,1072.3157961,58.0742586358666
50,TRPO,510000,6835.303094387054,1169.2663134,189.81242696769056
51,TRPO,520000,6970.928270339966,1107.618117,138.96646999182644
52,TRPO,530000,7105.703492641449,1245.2334420000002,69.98760483262359
53,TRPO,540000,7239.954968452454,1214.8042121,72.25141220809637
54,TRPO,550000,7374.605224847794,999.0135343,460.12208038922495
55,TRPO,560000,7510.417725086212,1270.7897168,75.60776268464339
56,TRPO,570000,7644.980494260788,1290.4804301,90.80368923226393
57,TRPO,580000,7779.705065488815,1229.8575186,121.09655747917809
58,TRPO,590000,7915.940109014511,1237.6910542,73.69471345761907
59,TRPO,600000,8049.430399417877,1210.3454699999998,139.13114182106375
60,TRPO,610000,8184.879637002945,1204.7203912,101.57208559732695
61,TRPO,620000,8317.742910861969,1290.8085153,56.75361519531931
62,TRPO,630000,8453.45611691475,1322.9970462999997,62.06601069300574
63,TRPO,640000,8589.10607290268,1256.7926188999998,209.15054593075385
64,TRPO,650000,8724.266412973404,1189.1662196000002,76.23157011599216
65,TRPO,660000,8859.848544120789,1191.2364251,168.70689024048528
66,TRPO,670000,8986.53184556961,1258.6001625000001,64.51330183209907
67,TRPO,680000,9107.994490385056,1299.1497595,56.18032204113613
68,TRPO,690000,9223.957409381866,1263.7578335,122.21908494834207
69,TRPO,700000,9340.553571939468,1304.3598317,72.63738032071812
70,TRPO,710000,9458.137439012527,1292.9490596,85.79244812814832
71,TRPO,720000,9573.030900716782,1292.3766315999997,146.78360918609874
72,TRPO,730000,9690.25706076622,1357.504583,45.25795187772543
73,TRPO,740000,9805.235970973969,1368.5307,87.50603233175727
74,TRPO,750000,9921.497132062912,1339.3775785999999,55.70704628302427
75,TRPO,760000,10038.443643569946,1352.2313927999999,49.9974813593374
76,TRPO,770000,10154.354038000107,1326.3611368,56.41175896326244
77,TRPO,780000,10271.94742012024,1375.8163627,107.61417890450326
78,TRPO,790000,10386.017424821854,1409.6384708,47.57299621961302
79,TRPO,800000,10504.079420566559,1376.2743309,127.87781975948076
80,TRPO,810000,10619.74611735344,1390.9032819,71.8139924225618
81,TRPO,820000,10736.84524846077,1392.9044248,80.56494076180027
